Review_ID,Platform,Source,Date,Username,Title,Text,Score,Product_Tag,URL,Sentiment,Sentiment_Score,L1_Category,L2_Specific_Issue
7dca2496-16f6-4c90-ac99-8cff17de9fd4,Google Play,Play Store — Blinkit,15/06/2026,Utkarsh Patel,,If they don't have ordered items they will add the same item of a different brand which is much cheaper and they will give you a previous higher price only. And they don't consult whether or not you want that cheaper version on the same previous higher price.,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.057,Value & Pricing,Price & Affordability
93795bb0-0ac7-4c44-9568-37451c77d664,Google Play,Play Store — Blinkit,16/06/2026,PRIYA PRATAP,,I've been trying to complain about a product I received but your chat section doesn't allow me to reselect the order to make the complaint (there were 2 orders). Damn frustrating which I guess is what this app aims at; for the customer to just give up,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.918,Customer Support & Resolution,Agent Helpfulness
544adeb7-634d-45e1-9ae5-f4653b204aba,Google Play,Play Store — Blinkit,10/06/2026,Vishal Talauliker,,they charge delivery and handling charges for big orders as well. the handling is still poor and they sent expired items which are listed on offer. they also describe one item and send a different one.,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.796,"Product & Service Quality, Value & Pricing","Grocery Expiry & Freshness, Promotions & Loyalty"
c476c31d-6134-42f6-8034-95e84b3ca257,Google Play,Play Store — Blinkit,15/06/2026,Mukesh Bhatt,,"worst service platform. they don't have a return and refund policy. Items displayed are different and in poor quality condition. Their support executives are trained with a mentality not to accept their companies fault it's the customer who is always wrong. please don't use this platform or check the item before excepting it, there delivery boys just runaway because the quality of the product is cheap",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.891,"Customer Support & Resolution, Fulfillment & Logistics","Refund & Policy Disputes, Staff Professionalism"
ee901d8e-0001-4926-8016-52586cfb9c3e,Google Play,Play Store — Blinkit,17/06/2026,Nitin Rajput,,"App works flawlessly. One feature request ""if an order has food and non-food items. User should be able to pay with sodexo for food items and remaining amount with any other payment option"". Jiomart has same implementation kindly check.",5,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.557,Ease of Use & Digital Experience,Checkout & Payment Process
68c91b73-d993-4bde-acbd-fadc63272610,Google Play,Play Store — Blinkit,19/06/2026,Surbhi Kumari,,"worst experience ever, nothing was delivered to me and was marked delivered and delivery partner asked me to wait outside saying he's getting the items from people he wrongly delivered to, he didn't come. after raising support for the order, I was told delivery partner said he delivered it to right address, but the address he was mentioning was not mine, not written in app also and the main item, eggs that I ordered went out of stock after this, so I couldn't reorder it also. worst experience",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.846,"Fulfillment & Logistics, Product & Service Quality","Product Assortment & Catalog, Staff Professionalism"
6460ae22-6093-4663-8ab5-757de652b223,Google Play,Play Store — Blinkit,19/06/2026,Sirina yeasmin Hoque,,they don't give any clear solution..... when you face any problems with a product..... they will just give a promo code to your face and just keep it and shut up..... if you expect anything else they won't provide it.... if you want them to solve it a different way they want they will tell that they don't have the authority to do that....... it's not my first time it's my third time I get bad product default product when I ask them a refund they said the can't I am not satisfied with the result.,3,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.738,"Customer Support & Resolution, Value & Pricing","Promotions & Loyalty, Refund & Policy Disputes"
078a8da3-9876-4016-8a56-c2151b9d2404,Google Play,Play Store — Blinkit,07/06/2026,khuman pokpa,,nowadays they deducted the money from us after some minutes it is saying that payment has failed..it happened quite a few times..why deduct the money in the first place?? The customer is waiting for their essential items not your refund after 3-5 working days...it's pathetic,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.706,"Customer Support & Resolution, Ease of Use & Digital Experience","Checkout & Payment Process, Refund & Policy Disputes"
c93261cd-d221-41db-94b6-5d952d07ee1c,Google Play,Play Store — Blinkit,12/06/2026,Afifah,,"the delivery is super quick and I have had a great experience throughout, however there's an issue I'm facing since the past few days I have updated my address but the delivery partners always end up in the previous one. In my order section, it shows that it will be delivered in my new address but for some freaking reason those guys are given my previous address to deliver the order & it's so annoying Kindly fix this issue 🙏🏻 regards",3,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.314,Fulfillment & Logistics,"10-Min Delivery Promise, Staff Professionalism"
6f7b0ace-c2d8-4f07-96ef-b66f02515b9d,Google Play,Play Store — Blinkit,15/06/2026,Sharath M.H,,"There is no option to return or claim for refund when the item is in the worst case.! They just deliver speed, don't care if the item is consumable or not, especially food items.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.863,Customer Support & Resolution,Refund & Policy Disputes
0616f00b-41f7-499b-bc7b-bcbedef7f6da,Google Play,Play Store — Blinkit,06/06/2026,sagar gopale,,"Uninstalling this application today, customer care needs some training or process change. Before connecting to the customer care department, they had the process of sending a prior-issue message and video proof, but again, their agent was asking multiple questions and wanted to have a call to understand the issue. This kind of app has become successful because of lazy people like me, but I decided to change myself. I will go to the shop and purchase whatever I want.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,0.871,"Customer Support & Resolution, Ease of Use & Digital Experience","Agent Helpfulness, App/Website Navigation"
83b66a3a-d7b9-4cd9-aa2e-c97f48f6e4b6,Google Play,Play Store — Blinkit,10/06/2026,vinitha kokkula,,"no proper option to contact if any fraud or lose of items , missing items report, no proper solution, we need to loos the money for the order what we haven't received the items. very worst service. not suggestable. please don't oder from blinking if items are missing they no support or solution ir provided from blinking.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.98,Product & Service Quality,Order Accuracy (Missing/Wrong)
3f9b1977-96d6-4bb3-b294-f28f74d5647b,Google Play,Play Store — Blinkit,20/06/2026,Sudipto Chaudhuri,,"Very nice app for authentic and genuine products. However, some checks and verification systems should be in place to flush out a few substandard items that are also included along with the whole range of other available adorable products.",5,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.743,Uncategorized/General Feedback,No Specific Issue Stated
63c33951-971e-4afe-b05b-21a95b8dc66f,Google Play,Play Store — Blinkit,17/06/2026,Deepak Kumar,,"I have been using the app for quite some time. But recently my experience was very bad. Amount deducted but no refund, wrong items delivered, sometimes delivery taking too long etc.",2,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.687,"Customer Support & Resolution, Product & Service Quality","Order Accuracy (Missing/Wrong), Refund & Policy Disputes"
206a33f7-0354-44de-9a2e-972c0b132235,Google Play,Play Store — Blinkit,14/06/2026,Jignesh Thakkar,,"Very fast delivery in many cities, often within minutes. Great for groceries, snacks, stationery, and last-minute needs. Easy-to-use app and frequent discounts. Many users praise quick replacements and smooth issue resolution.",5,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.893,"Customer Support & Resolution, Fulfillment & Logistics","10-Min Delivery Promise, Return/Replacement Policy"
095bcab0-c659-4119-802b-f19f1e740f0f,Google Play,Play Store — Blinkit,15/06/2026,Anup Kumar,,During the adding of items to the cart I got an item (Dog's toy) as a free gift. But I haven't received that item. I didn't get help from your customer support either. Your delivery partner was prompt and well behaved,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,0.752,"Customer Support & Resolution, Fulfillment & Logistics","Agent Helpfulness, Staff Professionalism"
c2970a87-677b-4c23-9b86-374cd8335746,Google Play,Play Store — Blinkit,18/06/2026,JAY YADAV,,"The delivery partner was extremely rude and showed misconduct. I had ordered a product, and when I went to collect the product, he rudely cancelled the order in front of me. He was saying that he called me, but the fact was I was actively waiting for his call, and didn't get any call.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.261,Fulfillment & Logistics,Staff Professionalism
682551f2-6d41-4f8b-8f02-e26cf5a21270,Google Play,Play Store — Blinkit,13/06/2026,Laxman Visave,,"customer friendly shopping app. very remote issues related to quality of products. In case of such issues, swift action on refund process. One suggestion...Keep more options on each product to have scope to choose. Everything is fine. Keep it up!!",5,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.749,Customer Support & Resolution,Refund & Policy Disputes
